"","ind1","ind2","weight","transformed_weight"
"4450","423120","523999",0.125,2.079442
"4451","423120","541512",0.125,2.079442
"4452","423120","541710",0.125,2.079442
"4453","423130","441320",0.5,0.6931472
"4454","327212","423220",1,0
"4455","113310","423310",0.125,2.079442
"4456","321113","423310",0.125,2.079442
"4457","322110","423310",0.125,2.079442
"4458","322121","423310",0.125,2.079442
"4459","322122","423310",0.125,2.079442
"4460","325510","423310",0.125,2.079442
"4461","326199","423310",0.125,2.079442
"4462","331316","423310",0.125,2.079442
"4463","337110","423310",0.125,2.079442
"4464","423310","423830",0.125,2.079442
"4465","423310","424490",0.125,2.079442
"4466","423310","424590",0.125,2.079442
"4467","336399","423330",0.3333333,1.098612
"4468","316213","423420",0.25,1.386294
"4469","333613","423420",0.25,1.386294
"4470","334119","423420",0.25,1.386294
"4471","423420","523999",0.25,1.386294
"4472","334412","423430",0.047619,3.044523
"4473","421430","423430",0.047619,3.044523
"4474","423430","423690",0.1428571,1.94591
"4475","423430","511210",0.1428571,1.94591
"4476","423430","518210",0.0952381,2.351375
"4477","423430","532420",0.047619,3.044523
"4478","423430","541511",0.0952381,2.351375
"4479","423430","541512",0.1428571,1.94591
"4480","423430","541519",0.0952381,2.351375
"4481","423430","561310",0.047619,3.044523
"4482","423430","811212",0.047619,3.044523
"4483","238210","423450",0.1,2.302585
"4484","325211","423450",0.1,2.302585
"4485","325413","423450",0.1,2.302585
"4486","326122","423450",0.1,2.302585
"4487","333111","423450",0.1,2.302585
"4488","339113","423450",0.1,2.302585
"4489","423450","423490",0.1,2.302585
"4490","423450","423850",0.1,2.302585
"4491","423450","446110",0.1,2.302585
"4492","423450","511210",0.1,2.302585
"4493","423450","541710",0.1,2.302585
"4494","423450","622110",0.1,2.302585
"4495","423450","811310",0.1,2.302585
"4496","339115","423460",0.5,0.6931472
"4497","423460","561110",0.5,0.6931472
"4498","423460","621493",0.5,0.6931472
"4499","333295","423490",0.3333333,1.098612
"4500","339113","423490",0.3333333,1.098612
"4501","423450","423490",0.3333333,1.098612
"4502","423490","541380",0.3333333,1.098612
"4503","423490","811310",0.3333333,1.098612
"4504","325998","423510",0.0625,2.772589
"4505","331111","423510",0.125,2.079442
"4506","331112","423510",0.0625,2.772589
"4507","331312","423510",0.0625,2.772589
"4508","331315","423510",0.0625,2.772589
"4509","332322","423510",0.0625,2.772589
"4510","332431","423510",0.0625,2.772589
"4511","334519","423510",0.0625,2.772589
"4512","335929","423510",0.0625,2.772589
"4513","335931","423510",0.0625,2.772589
"4514","336510","423510",0.0625,2.772589
"4515","423510","423930",0.0625,2.772589
"4516","423510","424610",0.0625,2.772589
"4517","423510","523999",0.0625,2.772589
"4518","423510","524126",0.0625,2.772589
"4519","423510","532299",0.0625,2.772589
"4520","423510","532490",0.0625,2.772589
"4521","423510","541330",0.0625,2.772589
"4522","334417","423610",0.125,2.079442
"4523","423110","423610",0.125,2.079442
"4524","423610","423620",0.125,2.079442
"4525","423610","423690",0.125,2.079442
"4526","423610","423840",0.125,2.079442
"4527","423610","424120",0.125,2.079442
"4528","221119","423620",0.2,1.609438
"4529","423610","423620",0.2,1.609438
"4530","423620","454312",0.2,1.609438
"4531","423620","531390",0.2,1.609438
"4532","423620","812310",0.2,1.609438
"4533","334220","423690",0.0416667,3.178054
"4534","334310","423690",0.0416667,3.178054
"4535","334412","423690",0.0833333,2.484907
"4536","334413","423690",0.0416667,3.178054
"4537","423430","423690",0.125,2.079442
"4538","423610","423690",0.0416667,3.178054
"4539","423690","517110",0.2083333,1.568616
"4540","423690","517212",0.1666667,1.791759
"4541","423690","517510",0.0833333,2.484907
"4542","423690","518111",0.0416667,3.178054
"4543","423690","522220",0.0416667,3.178054
"4544","423690","533110",0.0416667,3.178054
"4545","423690","561439",0.0416667,3.178054
"4546","423690","561499",0.0416667,3.178054
"4547","423690","561910",0.0416667,3.178054
"4548","423690","561990",0.0416667,3.178054
"4549","212399","423710",0.1428571,1.94591
"4550","331112","423710",0.1428571,1.94591
"4551","332611","423710",0.1428571,1.94591
"4552","333414","423710",0.1428571,1.94591
"4553","333515","423710",0.1428571,1.94591
"4554","333991","423710",0.1428571,1.94591
"4555","333995","423710",0.1428571,1.94591
"4556","336350","423710",0.1428571,1.94591
"4557","336412","423710",0.1428571,1.94591
"4558","336413","423710",0.1428571,1.94591
"4559","423710","531120",0.1428571,1.94591
"4560","325998","423720",0.3333333,1.098612
"4561","423730","561320",0.3333333,1.098612
"4562","211111","423810",0.25,1.386294
"4563","212112","423810",0.25,1.386294
"4564","423810","532412",0.25,1.386294
"4565","423810","811310",0.25,1.386294
"4566","339113","423820",1,0
"4567","423820","424120",1,0
"4568","333132","423830",0.1111111,2.197225
"4569","333912","423830",0.1111111,2.197225
"4570","423310","423830",0.1111111,2.197225
"4571","423830","423840",0.1111111,2.197225
"4572","423830","423850",0.1111111,2.197225
"4573","335932","423840",0.2,1.609438
"4574","336411","423840",0.2,1.609438
"4575","423110","423840",0.2,1.609438
"4576","423610","423840",0.2,1.609438
"4577","423830","423840",0.2,1.609438
"4578","423840","423990",0.2,1.609438
"4579","423840","424120",0.2,1.609438
"4580","423450","423850",0.3333333,1.098612
"4581","423830","423850",0.3333333,1.098612
"4582","423850","446110",0.3333333,1.098612
"4583","423850","533110",0.3333333,1.098612
"4584","332722","423860",0.3333333,1.098612
"4585","332999","423860",0.3333333,1.098612
"4586","336411","423860",0.3333333,1.098612
"4587","423860","518111",0.3333333,1.098612
"4588","336322","423910",0.3333333,1.098612
"4589","336612","423910",0.3333333,1.098612
"4590","336991","423910",0.3333333,1.098612
"4591","339920","423910",0.3333333,1.098612
"4592","339931","423920",0.3333333,1.098612
"4593","423920","451120",0.3333333,1.098612
"4594","423920","524292",0.3333333,1.098612
"4595","423920","533110",0.3333333,1.098612
"4596","212325","423930",0.125,2.079442
"4597","322130","423930",0.125,2.079442
"4598","331111","423930",0.25,1.386294
"4599","423510","423930",0.125,2.079442
"4600","423930","424510",0.125,2.079442
"4601","423930","532412",0.125,2.079442
"4602","423930","541611",0.125,2.079442
"4603","423930","541710",0.125,2.079442
"4604","423930","562119",0.125,2.079442
"4605","213111","423940",0.3333333,1.098612
"4606","312221","423940",0.3333333,1.098612
"4607","325131","423940",0.3333333,1.098612
"4608","325188","423940",0.3333333,1.098612
"4609","423940","524113",0.3333333,1.098612
"4610","423940","524114",0.3333333,1.098612
"4611","423940","524126",0.3333333,1.098612
"4612","423940","721110",0.3333333,1.098612
"4613","336411","423990",0.5,0.6931472
"4614","423840","423990",0.5,0.6931472
"4615","423990","454111",0.5,0.6931472
"4616","113110","424110",0.25,1.386294
"4617","113310","424110",0.25,1.386294
"4618","322110","424110",0.25,1.386294
"4619","322121","424110",0.5,0.6931472
"4620","322122","424110",0.25,1.386294
"4621","322130","424110",0.25,1.386294
"4622","322211","424110",0.25,1.386294
"4623","334119","424110",0.25,1.386294
"4624","339999","424110",0.25,1.386294
"4625","424110","424130",0.25,1.386294
"4626","321219","424120",0.2,1.609438
"4627","322121","424120",0.2,1.609438
"4628","339113","424120",0.2,1.609438
"4629","423110","424120",0.2,1.609438
"4630","423610","424120",0.2,1.609438
"4631","423820","424120",0.2,1.609438
"4632","423840","424120",0.2,1.609438
"4633","113310","424130",0.5,0.6931472
"4634","321113","424130",0.5,0.6931472
"4635","322121","424130",0.5,0.6931472
"4636","322130","424130",0.5,0.6931472
"4637","339999","424130",0.5,0.6931472
"4638","424110","424130",0.5,0.6931472
"4639","325412","424210",0.15,1.89712
"4640","325413","424210",0.05,2.995732
"4641","325414","424210",0.05,2.995732
"4642","333298","424210",0.05,2.995732
"4643","339112","424210",0.05,2.995732
"4644","424210","424690",0.05,2.995732
"4645","424210","511210",0.1,2.302585
"4646","424210","518111",0.05,2.995732
"4647","424210","541710",0.15,1.89712
"4648","424210","561910",0.05,2.995732
"4649","424210","621111",0.05,2.995732
"4650","424340","448210",1,0
"4651","424410","424480",0.1428571,1.94591
"4652","424410","445110",0.5714286,0.5596157
"4653","424410","522220",0.1428571,1.94591
"4654","424420","533110",1,0
"4655","424420","722110",1,0
"4656","311919","424450",1,0
"4657","311612","424470",1,0
"4658","111219","424480",0.3333333,1.098612
"4659","424410","424480",0.3333333,1.098612
"4660","424480","424490",0.3333333,1.098612
"4661","424480","541710",0.3333333,1.098612
"4662","423310","424490",0.1428571,1.94591
"4663","424480","424490",0.1428571,1.94591
"4664","424490","424590",0.1428571,1.94591
"4665","424490","445110",0.1428571,1.94591
"4666","424490","445291",0.1428571,1.94591
"4667","424490","533110",0.1428571,1.94591
"4668","424490","722211",0.1428571,1.94591
"4669","424490","722213",0.1428571,1.94591
"4670","221119","424510",0.25,1.386294
"4671","311119","424510",0.25,1.386294
"4672","311311","424510",0.25,1.386294
"4673","311611","424510",0.5,0.6931472
"4674","324110","424510",0.25,1.386294
"4675","325311","424510",0.25,1.386294
"4676","423930","424510",0.25,1.386294
"4677","424510","447110",0.25,1.386294
"4678","424510","452990",0.25,1.386294
"4679","424510","488510",0.25,1.386294
"4680","424510","488999",0.25,1.386294
"4681","424510","541710",0.25,1.386294
"4682","424510","811111",0.25,1.386294
"4683","423310","424590",1,0
"4684","424490","424590",1,0
"4685","325211","424610",0.5,0.6931472
"4686","423510","424610",0.5,0.6931472
"4687","237310","424690",0.1428571,1.94591
"4688","324110","424690",0.1428571,1.94591
"4689","325199","424690",0.1428571,1.94591
"4690","325211","424690",0.1428571,1.94591
"4691","325412","424690",0.1428571,1.94591
"4692","325998","424690",0.1428571,1.94591
"4693","424210","424690",0.1428571,1.94591
"4694","424690","424720",0.1428571,1.94591
"4695","211111","424710",0.3333333,1.098612
"4696","211112","424710",0.1111111,2.197225
"4697","213112","424710",0.1111111,2.197225
"4698","325312","424710",0.1111111,2.197225
"4699","424710","424720",0.2222222,1.504077
"4700","424710","483211",0.1111111,2.197225
"4701","424710","486210",0.4444444,0.8109302
"4702","424710","486910",0.5555556,0.5877866
"4703","424710","486990",0.2222222,1.504077
"4704","115112","424720",0.0277778,3.583519
"4705","115114","424720",0.0277778,3.583519
"4706","211111","424720",0.2777778,1.280934
"4707","211112","424720",0.1111111,2.197225
"4708","212111","424720",0.0277778,3.583519
"4709","221119","424720",0.1111111,2.197225
"4710","221210","424720",0.4166667,0.8754688
"4711","221310","424720",0.0277778,3.583519
"4712","221330","424720",0.0277778,3.583519
"4713","237130","424720",0.0277778,3.583519
"4714","237310","424720",0.0277778,3.583519
"4715","311119","424720",0.0555556,2.890372
"4716","311211","424720",0.0277778,3.583519
"4717","324110","424720",0.0833333,2.484907
"4718","325211","424720",0.0277778,3.583519
"4719","325312","424720",0.0277778,3.583519
"4720","421730","424720",0.0277778,3.583519
"4721","424690","424720",0.0277778,3.583519
"4722","424710","424720",0.0555556,2.890372
"4723","424720","447110",0.0277778,3.583519
"4724","424720","454312",0.0555556,2.890372
"4725","424720","483111",0.0277778,3.583519
"4726","424720","483211",0.0277778,3.583519
"4727","424720","484121",0.0277778,3.583519
"4728","424720","486210",0.25,1.386294
"4729","424720","486910",0.0277778,3.583519
"4730","424720","517110",0.0277778,3.583519
"4731","424720","517212",0.0277778,3.583519
"4732","424720","517310",0.0277778,3.583519
"4733","424720","522220",0.0277778,3.583519
"4734","424720","541519",0.0277778,3.583519
"4735","424720","541618",0.0277778,3.583519
"4736","311941","424820",0.5,0.6931472
"4737","312130","424820",0.5,0.6931472
"4738","325611","424910",0.5,0.6931472
"4739","424920","511120",0.5,0.6931472
"4740","424920","512110",0.5,0.6931472
"4741","424920","515112",0.5,0.6931472
"4742","424920","515120",0.5,0.6931472
"4743","424920","517510",0.5,0.6931472
"4744","424920","533110",0.5,0.6931472
"4745","424920","711320",0.5,0.6931472
"4746","424940","446191",0.5,0.6931472
"4747","315992","424990",0.25,1.386294
"4748","326199","424990",0.25,1.386294
"4749","335312","424990",0.25,1.386294
"4750","336399","424990",0.25,1.386294
"4751","424990","452990",0.25,1.386294
"4752","334111","425110",1,0
"4753","425110","541511",1,0
"4754","425110","541512",1,0
"4755","336399","425120",0.3333333,1.098612
"4756","425120","488190",0.3333333,1.098612
"4757","421810","441110",0.0909091,2.397895
"4758","421820","441110",0.0909091,2.397895
"4759","441110","453998",0.0909091,2.397895
"4760","441110","523140",0.0909091,2.397895
"4761","441110","524126",0.0909091,2.397895
"4762","441110","532112",0.0909091,2.397895
"4763","441110","811111",0.0909091,2.397895
"4764","441120","443112",0.2,1.609438
"4765","441222","454111",0.3333333,1.098612
"4766","441229","484121",0.25,1.386294
"4767","441229","485410",0.25,1.386294
"4768","441229","522220",0.25,1.386294
"4769","423120","441310",0.2222222,1.504077
"4770","423130","441320",1,0
"4771","327121","442110",0.125,2.079442
"4772","335212","442110",0.125,2.079442
"4773","337121","442110",0.125,2.079442
"4774","337910","442110",0.125,2.079442
"4775","442110","454110",0.125,2.079442
"4776","442110","511110",0.125,2.079442
"4777","442110","523930",0.125,2.079442
"4778","442110","524126",0.125,2.079442
"4779","442110","524130",0.125,2.079442
"4780","442110","611519",0.125,2.079442
"4781","442210","533110",1,0
"4782","111422","442299",0.1111111,2.197225
"4783","442299","448140",0.1111111,2.197225
"4784","442299","454110",0.1111111,2.197225
"4785","442299","541320",0.1111111,2.197225
"4786","221210","443111",0.3333333,1.098612
"4787","443111","522292",0.3333333,1.098612
"4788","443111","531120",0.3333333,1.098612
"4789","443111","531210",0.3333333,1.098612
"4790","443111","541213",0.3333333,1.098612
"4791","441120","443112",0.0666667,2.70805
"4792","443112","515210",0.0666667,2.70805
"4793","443112","517510",0.0666667,2.70805
"4794","443112","531120",0.0666667,2.70805
"4795","443112","711211",0.1333333,2.014903
"4796","443120","451211",0.1666667,1.791759
"4797","443120","454110",0.1666667,1.791759
"4798","443120","511210",0.1666667,1.791759
"4799","443120","514191",0.1666667,1.791759
"4800","443120","561330",0.1666667,1.791759
"4801","443120","611420",0.1666667,1.791759
"4802","321992","444110",0.125,2.079442
"4803","332311","444110",0.125,2.079442
"4804","444110","484121",0.125,2.079442
"4805","444130","454110",0.5,0.6931472
"4806","327310","444190",0.25,1.386294
"4807","327320","444190",0.25,1.386294
"4808","444190","532490",0.25,1.386294
"4809","111421","444220",0.5,0.6931472
"4810","233110","445110",0.0465116,3.068053
"4811","311511","445110",0.0232558,3.7612
"4812","313113","445110",0.0232558,3.7612
"4813","422410","445110",0.0697674,2.662588
"4814","422450","445110",0.0232558,3.7612
"4815","423110","445110",0.0232558,3.7612
"4816","424410","445110",0.0930233,2.374906
"4817","424490","445110",0.0232558,3.7612
"4818","445110","452990",0.0232558,3.7612
"4819","445110","518111",0.0232558,3.7612
"4820","445110","531120",0.0465116,3.068053
"4821","445110","531190",0.0232558,3.7612
"4822","445110","532230",0.0232558,3.7612
"4823","445110","721110",0.0232558,3.7612
"4824","445120","452110",0.25,1.386294
"4825","445120","522110",0.25,1.386294
"4826","445120","722110",0.25,1.386294
"4827","424490","445291",1,0
"4828","445291","722211",1,0
"4829","332116","445299",1,0
"4830","445310","533110",1,0
"4831","445310","722110",1,0
"4832","421450","446110",0.0526316,2.944439
"4833","422210","446110",0.0526316,2.944439
"4834","423450","446110",0.0526316,2.944439
"4835","423850","446110",0.0526316,2.944439
"4836","446110","452110",0.0526316,2.944439
"4837","446110","454113",0.0526316,2.944439
"4838","446110","514191",0.0526316,2.944439
"4839","446110","541710",0.0526316,2.944439
"4840","446110","561110",0.0526316,2.944439
"4841","446110","621340",0.0526316,2.944439
"4842","446110","621498",0.0526316,2.944439
"4843","446110","623110",0.0526316,2.944439
"4844","446110","623311",0.0526316,2.944439
"4845","446120","454111",0.3333333,1.098612
"4846","446130","453220",0.1666667,1.791759
"4847","424940","446191",0.5,0.6931472
"4848","446199","524292",0.3333333,1.098612
"4849","446199","621491",0.3333333,1.098612
"4850","446199","621498",0.3333333,1.098612
"4851","311119","447110",0.0909091,2.397895
"4852","311611","447110",0.0909091,2.397895
"4853","324110","447110",0.4545455,0.7884573
"4854","325311","447110",0.0909091,2.397895
"4855","422710","447110",0.1818182,1.704748
"4856","424510","447110",0.0909091,2.397895
"4857","424720","447110",0.0909091,2.397895
"4858","447110","533110",0.0909091,2.397895
"4859","447110","541850",0.0909091,2.397895
"4860","447190","484121",1,0
"4861","313311","448110",0.1111111,2.197225
"4862","315222","448110",0.1111111,2.197225
"4863","448110","533110",0.2222222,1.504077
"4864","315212","448120",0.0434783,3.135494
"4865","315234","448120",0.0434783,3.135494
"4866","315239","448120",0.0434783,3.135494
"4867","316214","448120",0.0434783,3.135494
"4868","316992","448120",0.0434783,3.135494
"4869","448120","448140",0.0434783,3.135494
"4870","448120","448150",0.0434783,3.135494
"4871","448120","451211",0.0434783,3.135494
"4872","448120","454110",0.0434783,3.135494
"4873","448120","454111",0.0434783,3.135494
"4874","448120","522210",0.0434783,3.135494
"4875","448120","533110",0.0434783,3.135494
"4876","315231","448140",0.0384615,3.258096
"4877","315232","448140",0.0384615,3.258096
"4878","442299","448140",0.0384615,3.258096
"4879","448120","448140",0.0384615,3.258096
"4880","448140","448150",0.0384615,3.258096
"4881","448140","452110",0.0384615,3.258096
"4882","448140","452990",0.0769231,2.564949
"4883","448140","454110",0.1153846,2.159484
"4884","448140","522210",0.0384615,3.258096
"4885","448140","533110",0.0384615,3.258096
"4886","448120","448150",0.25,1.386294
"4887","448140","448150",0.25,1.386294
"4888","448150","448210",0.25,1.386294
"4889","448150","454110",0.25,1.386294
"4890","448190","454110",0.5,0.6931472
"4891","448190","812331",0.25,1.386294
"4892","316110","448210",0.0833333,2.484907
"4893","316214","448210",0.0833333,2.484907
"4894","422340","448210",0.0833333,2.484907
"4895","424340","448210",0.0833333,2.484907
"4896","448150","448210",0.0833333,2.484907
"4897","448210","452990",0.0833333,2.484907
"4898","448210","454110",0.0833333,2.484907
"4899","334518","448310",0.0666667,2.70805
"4900","448310","488510",0.0666667,2.70805
"4901","448310","522220",0.0666667,2.70805
"4902","451110","511120",0.0909091,2.397895
"4903","451110","522292",0.0909091,2.397895
"4904","451110","713910",0.0909091,2.397895
"4905","451110","713990",0.0909091,2.397895
"4906","339931","451120",0.1111111,2.197225
"4907","423920","451120",0.1111111,2.197225
"4908","451120","512110",0.1111111,2.197225
"4909","451140","454113",1,0
"4910","422920","451211",0.2,1.609438
"4911","443120","451211",0.2,1.609438
"4912","448120","451211",0.2,1.609438
"4913","451220","454110",0.2,1.609438
"4914","451220","512120",0.1,2.302585
"4915","445120","452110",0.0625,2.772589
"4916","446110","452110",0.0625,2.772589
"4917","448140","452110",0.0625,2.772589
"4918","452110","452990",0.0625,2.772589
"4919","452110","454110",0.0625,2.772589
"4920","452110","522110",0.0625,2.772589
"4921","452110","522291",0.0625,2.772589
"4922","452110","722110",0.0625,2.772589
"4923","312130","452111",0.5,0.6931472
"4924","316992","452111",0.5,0.6931472
"4925","325620","452111",0.5,0.6931472
"4926","334518","452111",0.5,0.6931472
"4927","452111","454111",0.5,0.6931472
"4928","452111","511120",0.5,0.6931472
"4929","422410","452910",0.25,1.386294
"4930","424510","452990",0.0434783,3.135494
"4931","424990","452990",0.0434783,3.135494
"4932","445110","452990",0.0434783,3.135494
"4933","448140","452990",0.0869565,2.442347
"4934","448210","452990",0.0434783,3.135494
"4935","452110","452990",0.0434783,3.135494
"4936","452990","488999",0.0434783,3.135494
"4937","452990","518111",0.0434783,3.135494
"4938","452990","531190",0.0434783,3.135494
"4939","452990","811111",0.0434783,3.135494
"4940","334119","453110",0.25,1.386294
"4941","422930","453110",0.25,1.386294
"4942","453110","541219",0.25,1.386294
"4943","453110","561499",0.25,1.386294
"4944","322121","453210",0.5,0.6931472
"4945","453210","454110",0.5,0.6931472
"4946","313311","453220",0.125,2.079442
"4947","446130","453220",0.125,2.079442
"4948","453220","454110",0.125,2.079442
"4949","453220","512131",0.125,2.079442
"4950","453220","533110",0.125,2.079442
"4951","453220","722110",0.125,2.079442
"4952","112112","453920",1,0
"4953","453920","531120",1,0
"4954","321991","453930",0.75,0.2876821
"4955","327993","453930",0.25,1.386294
"4956","336213","453930",0.25,1.386294
"4957","453930","522291",0.25,1.386294
"4958","453930","524126",0.25,1.386294
"4959","212111","453998",0.0666667,2.70805
"4960","212311","453998",0.0666667,2.70805
"4961","327991","453998",0.0666667,2.70805
"4962","333924","453998",0.0666667,2.70805
"4963","335211","453998",0.0666667,2.70805
"4964","441110","453998",0.0666667,2.70805
"4965","453998","454110",0.1333333,2.014903
"4966","453998","524126",0.0666667,2.70805
"4967","315119","454110",0.0151515,4.189655
"4968","323110","454110",0.0151515,4.189655
"4969","325412","454110",0.0151515,4.189655
"4970","334519","454110",0.0151515,4.189655
"4971","421430","454110",0.0151515,4.189655
"4972","421850","454110",0.0151515,4.189655
"4973","422410","454110",0.0151515,4.189655
"4974","422940","454110",0.0151515,4.189655
"4975","442110","454110",0.0151515,4.189655
"4976","442299","454110",0.0151515,4.189655
"4977","443120","454110",0.0151515,4.189655
"4978","444130","454110",0.0151515,4.189655
"4979","448120","454110",0.0151515,4.189655
"4980","448140","454110",0.0454545,3.091043
"4981","448150","454110",0.0151515,4.189655
"4982","448190","454110",0.030303,3.496508
"4983","448210","454110",0.0151515,4.189655
"4984","451220","454110",0.030303,3.496508
"4985","452110","454110",0.0151515,4.189655
"4986","453210","454110",0.0151515,4.189655
"4987","453220","454110",0.0151515,4.189655
"4988","453998","454110",0.030303,3.496508
"4989","454110","512120",0.0151515,4.189655
"4990","454110","514191",0.0454545,3.091043
"4991","454110","514210",0.0151515,4.189655
"4992","454110","522210",0.0151515,4.189655
"4993","454110","522320",0.0151515,4.189655
"4994","454110","531120",0.0151515,4.189655
"4995","454110","532111",0.0151515,4.189655
"4996","454110","533110",0.0151515,4.189655
"4997","454110","541519",0.0151515,4.189655
"4998","454110","541840",0.0151515,4.189655
"4999","454110","541910",0.0151515,4.189655
"5000","454110","561510",0.0151515,4.189655
"5001","454110","561990",0.0151515,4.189655
"5002","454110","711410",0.0151515,4.189655
"5003","316110","454111",0.0333333,3.401197
"5004","316992","454111",0.0333333,3.401197
"5005","334119","454111",0.0333333,3.401197
"5006","423990","454111",0.0333333,3.401197
"5007","441222","454111",0.0333333,3.401197
"5008","446120","454111",0.0333333,3.401197
"5009","448120","454111",0.0333333,3.401197
"5010","452111","454111",0.0333333,3.401197
"5011","454111","454113",0.0333333,3.401197
"5012","454111","511120",0.0333333,3.401197
"5013","454111","512110",0.0333333,3.401197
"5014","454111","518111",0.0333333,3.401197
"5015","454111","533110",0.0333333,3.401197
"5016","454111","561510",0.0333333,3.401197
"5017","454111","621610",0.0333333,3.401197
"5018","454111","722410",0.0333333,3.401197
"5019","446110","454113",0.0714286,2.639057
"5020","451140","454113",0.0714286,2.639057
"5021","454111","454113",0.0714286,2.639057
"5022","454113","515210",0.0714286,2.639057
"5023","454113","518111",0.0714286,2.639057
"5024","454113","533110",0.1428571,1.94591
"5025","454113","541710",0.0714286,2.639057
"5026","454113","621610",0.0714286,2.639057
"5027","454113","722213",0.0714286,2.639057
"5028","454210","531190",0.3333333,1.098612
"5029","221210","454311",0.5,0.6931472
"5030","454311","454312",0.5,0.6931472
"5031","211111","454312",0.0714286,2.639057
"5032","221210","454312",0.3571429,1.029619
"5033","238220","454312",0.0714286,2.639057
"5034","324110","454312",0.0714286,2.639057
"5035","325199","454312",0.0714286,2.639057
"5036","422720","454312",0.0714286,2.639057
"5037","423620","454312",0.0714286,2.639057
"5038","424720","454312",0.1428571,1.94591
"5039","454311","454312",0.0714286,2.639057
"5040","454390","541890",0.5,0.6931472
"5041","325120","481111",0.0277778,3.583519
"5042","481111","481112",0.0277778,3.583519
"5043","481111","488119",0.0277778,3.583519
"5044","481111","488190",0.0277778,3.583519
"5045","481111","522298",0.0277778,3.583519
"5046","481111","561510",0.0277778,3.583519
"5047","481111","721110",0.0277778,3.583519
"5048","481111","481112",0.5,0.6931472
"5049","481112","488190",0.5,0.6931472
"5050","325998","481211",0.3333333,1.098612
"5051","481211","561320",0.3333333,1.098612
"5052","213111","481212",0.5,0.6931472
"5053","481212","541360",0.5,0.6931472
"5054","113110","482111",0.05,2.995732
"5055","212221","482111",0.05,2.995732
"5056","237210","482111",0.05,2.995732
"5057","422720","482111",0.05,2.995732
"5058","482111","483111",0.1,2.302585
"5059","482111","484110",0.05,2.995732
"5060","482111","484122",0.05,2.995732
"5061","482111","488320",0.05,2.995732
"5062","482111","523999",0.05,2.995732
"5063","482111","531390",0.05,2.995732
"5064","482111","532411",0.05,2.995732
"5065","482111","562111",0.05,2.995732
"5066","482111","721110",0.05,2.995732
"5067","482111","722213",0.05,2.995732
"5068","221210","483111",0.05,2.995732
"5069","238910","483111",0.05,2.995732
"5070","311712","483111",0.05,2.995732
"5071","422720","483111",0.05,2.995732
"5072","424720","483111",0.05,2.995732
"5073","482111","483111",0.1,2.302585
"5074","483111","483113",0.05,2.995732
"5075","483111","483211",0.05,2.995732
"5076","483111","488320",0.1,2.302585
"5077","483111","488510",0.05,2.995732
"5078","483111","562112",0.05,2.995732
"5079","483111","721110",0.05,2.995732
"5080","213111","483112",0.2,1.609438
"5081","483112","488390",0.2,1.609438
"5082","483112","561520",0.2,1.609438
"5083","237210","483113",0.2,1.609438
"5084","311311","483113",0.2,1.609438
"5085","483111","483113",0.2,1.609438
"5086","483113","483211",0.2,1.609438
"5087","483113","488390",0.2,1.609438
"5088","211111","483211",0.125,2.079442
"5089","213111","483211",0.125,2.079442
"5090","221210","483211",0.125,2.079442
"5091","237110","483211",0.125,2.079442
"5092","325312","483211",0.125,2.079442
"5093","424710","483211",0.125,2.079442
"5094","424720","483211",0.125,2.079442
"5095","483111","483211",0.125,2.079442
"5096","483113","483211",0.125,2.079442
"5097","483211","811310",0.125,2.079442
"5098","483212","532411",1,0
"5099","483212","721110",1,0
"5100","482111","484110",0.5,0.6931472
"5101","211111","484121",0.030303,3.496508
"5102","212325","484121",0.030303,3.496508
"5103","321992","484121",0.030303,3.496508
"5104","332311","484121",0.030303,3.496508
"5105","424720","484121",0.030303,3.496508
"5106","441229","484121",0.030303,3.496508
"5107","444110","484121",0.030303,3.496508
"5108","447190","484121",0.030303,3.496508
"5109","484121","484122",0.1515152,1.88707
"5110","484121","488510",0.1818182,1.704748
"5111","484121","492110",0.030303,3.496508
"5112","484121","493110",0.030303,3.496508
"5113","484121","524298",0.030303,3.496508
"5114","484121","531120",0.030303,3.496508
"5115","484121","541614",0.030303,3.496508
"5116","336212","484122",0.0714286,2.639057
"5117","482111","484122",0.0714286,2.639057
"5118","484121","484122",0.3571429,1.029619
"5119","484122","488510",0.2142857,1.540445
"5120","484122","492110",0.1428571,1.94591
"5121","484122","493110",0.0714286,2.639057
"5122","484122","541614",0.0714286,2.639057
"5123","484122","811118",0.0714286,2.639057
"5124","325120","484230",0.2,1.609438
"5125","333912","484230",0.2,1.609438
"5126","484230","524126",0.2,1.609438
"5127","484230","524210",0.2,1.609438
"5128","484230","541710",0.2,1.609438
"5129","484230","561310",0.2,1.609438
"5130","484230","561320",0.2,1.609438
"5131","484230","622110",0.2,1.609438
"5132","221119","485112",0.5,0.6931472
"5133","221310","485112",0.5,0.6931472
"5134","237310","485112",0.5,0.6931472
"5135","485112","562211",0.5,0.6931472
"5136","485113","485410",1,0
"5137","485113","621910",1,0
"5138","441229","485410",0.5,0.6931472
"5139","485113","485410",0.5,0.6931472
"5140","485410","621910",0.5,0.6931472
"5141","221111","486110",0.125,2.079442
"5142","324110","486110",0.125,2.079442
"5143","324199","486110",0.125,2.079442
"5144","486110","493190",0.125,2.079442
"5145","211111","486210",0.5348837,0.6257059
"5146","211112","486210",0.0930233,2.374906
"5147","212321","486210",0.0232558,3.7612
"5148","213112","486210",0.0697674,2.662588
